Recognition,all_events,contacts,experiment,import_type,localization,math_events,montage,original_experiment,original_session,pairs,ps4_events,session,subject,subject_alias,system_version,task_events
,protocols/r1/subjects/R1686S/experiments/ICatFR1/sessions/2/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,ICatFR1,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/ICatFR1/sessions/2/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/ICatFR1/sessions/4/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,ICatFR1,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,4,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/ICatFR1/sessions/4/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/ICatFR1/sessions/6/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,ICatFR1,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,6,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/ICatFR1/sessions/6/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/ICatFR6/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,ICatFR6,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/ICatFR6/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/ICatFR6/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,ICatFR6,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/ICatFR6/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/ICatFR6/sessions/5/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,ICatFR6,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,5,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/ICatFR6/sessions/5/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/IFR1/sessions/2/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,IFR1,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/IFR1/sessions/2/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/IFR6/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,IFR6,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/IFR6/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/10/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,LocationSearch,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,10,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/10/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/11/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,LocationSearch,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,11,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/11/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/2/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,LocationSearch,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/2/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/3/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,LocationSearch,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,3,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/3/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/4/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,LocationSearch,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,4,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/4/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/5/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,LocationSearch,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,5,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/5/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/6/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,LocationSearch,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,6,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/6/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/7/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,LocationSearch,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,7,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/7/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/9/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,LocationSearch,build,0,,0,,,protocols/r1/subjects/R1686S/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,9,R1686S,R1686S,3.6,protocols/r1/subjects/R1686S/experiments/LocationSearch/sessions/9/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1688T/experiments/OPS/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,OPS,build,0,,0,,,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1688T,R1688T,4.0,protocols/r1/subjects/R1688T/experiments/OPS/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1688T/experiments/OPS/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,OPS,build,0,,0,,,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1688T,R1688T,4.0,protocols/r1/subjects/R1688T/experiments/OPS/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1688T/experiments/OPS/sessions/2/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,OPS,build,0,,0,,,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1688T,R1688T,4.0,protocols/r1/subjects/R1688T/experiments/OPS/sessions/2/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1688T/experiments/OPS/sessions/3/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,OPS,build,0,,0,,,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,3,R1688T,R1688T,4.0,protocols/r1/subjects/R1688T/experiments/OPS/sessions/3/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1688T/experiments/OPS/sessions/4/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,OPS,build,0,,0,,,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,4,R1688T,R1688T,4.0,protocols/r1/subjects/R1688T/experiments/OPS/sessions/4/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1688T/experiments/OPS/sessions/5/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,OPS,build,0,,0,,,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,5,R1688T,R1688T,4.0,protocols/r1/subjects/R1688T/experiments/OPS/sessions/5/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1688T/experiments/OPS/sessions/6/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,OPS,build,0,,0,,,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,6,R1688T,R1688T,4.0,protocols/r1/subjects/R1688T/experiments/OPS/sessions/6/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1688T/experiments/OPS/sessions/7/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,OPS,build,0,,0,,,protocols/r1/subjects/R1688T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,7,R1688T,R1688T,4.0,protocols/r1/subjects/R1688T/experiments/OPS/sessions/7/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1689J/experiments/ICatFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1689J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,ICatFR1,build,0,,0,,,protocols/r1/subjects/R1689J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1689J,R1689J,4.0,protocols/r1/subjects/R1689J/experiments/ICatFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1689J/experiments/catFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1689J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1689J/experiments/catFR1/sessions/0/behavioral/current_processed/math_events.json,0,,,protocols/r1/subjects/R1689J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1689J,R1689J,4.0,protocols/r1/subjects/R1689J/experiments/catFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1690E/experiments/RepFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1690E/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,RepFR1,build,0,,0,,,protocols/r1/subjects/R1690E/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1690E,R1690E,4.0,protocols/r1/subjects/R1690E/experiments/RepFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1690E/experiments/RepFR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1690E/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,RepFR1,build,0,,0,,,protocols/r1/subjects/R1690E/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1690E,R1690E,4.0,protocols/r1/subjects/R1690E/experiments/RepFR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1690E/experiments/RepFR2/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1690E/localizations/1/montages/1/neuroradiology/current_processed/contacts.json,RepFR2,build,1,,1,,0,protocols/r1/subjects/R1690E/localizations/1/montages/1/neuroradiology/current_processed/pairs.json,,0,R1690E,R1690E_1,4.0,protocols/r1/subjects/R1690E/experiments/RepFR2/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1692T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,ICatFR1,build,0,,0,,,protocols/r1/subjects/R1692T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1692T,R1692T,4.0,protocols/r1/subjects/R1692T/experiments/ICatFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1692T/experiments/RepFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1692T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,RepFR1,build,0,,0,,,protocols/r1/subjects/R1692T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1692T,R1692T,4.0,protocols/r1/subjects/R1692T/experiments/RepFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1692T/experiments/RepFR2/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1692T/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,RepFR2,build,0,,0,,,protocols/r1/subjects/R1692T/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1692T,R1692T,4.0,protocols/r1/subjects/R1692T/experiments/RepFR2/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1693J/experiments/EFRCourierOpenLoop/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1693J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,EFRCourierOpenLoop,build,0,,0,,,protocols/r1/subjects/R1693J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1693J,R1693J,4.0,protocols/r1/subjects/R1693J/experiments/EFRCourierOpenLoop/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1693J/experiments/EFRCourierOpenLoop/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1693J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,EFRCourierOpenLoop,build,0,,0,,,protocols/r1/subjects/R1693J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1693J,R1693J,4.0,protocols/r1/subjects/R1693J/experiments/EFRCourierOpenLoop/sessions/1/behavioral/current_processed/task_events.json
